text,label
not rouse,0
nebulously,0
not nebulously,1
rousing,1
not rousing,0
needless,0
not needless,1
rousingly,1
not rousingly,0
needlessly,0
not needlessly,1
royal,1
not royal,0
needy,0
not needy,1
rugged,1
not rugged,0
nefarious,0
not nefarious,1
ruggedly,1
not ruggedly,0
nefariously,0
not nefariously,1
ruler,1
not ruler,0
negate,0
not negate,1
ruling,1
not ruling,0
negation,0
not negation,1
run,1
not run,0
negative,0
not negative,1
run-after,1
not run-after,0
negatives,0
not negatives,1
run-for-my-money,1
not run-for-my-money,0
negativity,0
not negativity,1
runner,1
not runner,0
neglect,0
not neglect,1
sabbath,1
not sabbath,0
neglected,0
not neglected,1
saccharine,1
not saccharine,0
negligence,0
not negligence,1
sacd,1
not sacd,0
negligent,0
not negligent,1
sachem,1
not sachem,0
nemesis,0
not nemesis,1
sacralise,1
not sacralise,0
nepotism,0
not nepotism,1
sacralization,1
not sacralization,0
nervous,0
not nervous,1
sacralize,1
not sacralize,0
nervously,0
not nervously,1
sacred,1
not sacred,0
nervousness,0
not nervousness,1
sacrifice,1
not sacrifice,0
nettle,0
not nettle,1
sacrificial,1
not sacrificial,0
nettlesome,0
not nettlesome,1
sacrificially,1
not sacrificially,0
neurotic,0
not neurotic,1
sacring,1
not sacring,0
neurotically,0
not neurotically,1
sacrosanct,1
not sacrosanct,0
never,0
not never,1
sadhu,1
not sadhu,0
niggle,0
not niggle,1
safe,1
not safe,0
niggles,0
not niggles,1
safe-bet,1
not safe-bet,0
nightmare,0
not nightmare,1
safe-guard,1
not safe-guard,0
nightmarish,0
not nightmarish,1
safe-house,1
not safe-house,0
nightmarishly,0
not nightmarishly,1
safe-keeping,1
not safe-keeping,0
nitpick,0
not nitpick,1
safe-period,1
not safe-period,0
nitpicking,0
not nitpicking,1
safe-sex,1
not safe-sex,0
no,0
not no,1
safely,1
not safely,0
nobody,0
not nobody,1
safeness,1
not safeness,0
noise,0
not noise,1
safety,1
not safety,0
noises,0
not noises,1
safety-belt,1
not safety-belt,0
noisier,0
not noisier,1
safety-cage,1
not safety-cage,0
noisy,0
not noisy,1
safety-catch,1
not safety-catch,0
non-confidence,0
not non-confidence,1
safety-curtain,1
not safety-curtain,0
nondescript,0
not nondescript,1
safety-film,1
not safety-film,0
nonexistent,0
not nonexistent,1
safety-glass,1
not safety-glass,0
nonresponsive,0
not nonresponsive,1
safety-lamp,1
not safety-lamp,0
nonsense,0
not nonsense,1
safety-match,1
not safety-match,0
nosey,0
not nosey,1
safety-net,1
not safety-net,0
not,0
not not,1
safety-pin,1
not safety-pin,0
notoriety,0
not notoriety,1
safety-razor,1
not safety-razor,0
notorious,0
not notorious,1
safety-use,1
not safety-use,0
notoriously,0
not notoriously,1
safety-valve,1
not safety-valve,0
noxious,0
not noxious,1
saga,1
not saga,0
nuisance,0
not nuisance,1
sagacious,1
not sagacious,0
numb,0
not numb,1
sagaciously,1
not sagaciously,0
obese,0
not obese,1
sagacity,1
not sagacity,0
object,0
not object,1
sagamore,1
not sagamore,0
objection,0
not objection,1
saganaki,1
not saganaki,0
objectionable,0
not objectionable,1
sage,1
not sage,0
objections,0
not objections,1
sagely,1
not sagely,0
oblique,0
not oblique,1
sago,1
not sago,0
obliterate,0
not obliterate,1
sahib,1
not sahib,0
obliterated,0
not obliterated,1
sail,1
not sail,0
oblivious,0
not oblivious,1
saint,1
not saint,0
obnoxious,0
not obnoxious,1
saintliness,1
not saintliness,0
obnoxiously,0
not obnoxiously,1
saintly,1
not saintly,0
obscene,0
not obscene,1
saints-day,1
not saints-day,0
obscenely,0
not obscenely,1
salaam,1
not salaam,0
obscenity,0
not obscenity,1
salary,1
not salary,0
obscure,0
not obscure,1
sale,1
not sale,0
obscured,0
not obscured,1
saleable,1
not saleable,0
obscures,0
not obscures,1
salient,1
not salient,0
obscurity,0
not obscurity,1
saliently,1
not saliently,0
obsess,0
not obsess,1
salivate,1
not salivate,0
obsessive,0
not obsessive,1
sally-lunn,1
not sally-lunn,0
obsessively,0
not obsessively,1
saloon-car,1
not saloon-car,0
obsessiveness,0
not obsessiveness,1
salt-of-the-earth,1
not salt-of-the-earth,0
obsolete,0
not obsolete,1
salubrious,1
not salubrious,0
obstacle,0
not obstacle,1
salubriously,1
not salubriously,0
obstinate,0
not obstinate,1
salubrity,1
not salubrity,0
obstinately,0
not obstinately,1
salut,1
not salut,0
obstruct,0
not obstruct,1
salutary,1
not salutary,0
obstructed,0
not obstructed,1
salutation,1
not salutation,0
obstructing,0
not obstructing,1
salutational,1
not salutational,0
obstruction,0
not obstruction,1
salutatorian,1
not salutatorian,0
obstructs,0
not obstructs,1
salutatory,1
not salutatory,0
obtrusive,0
not obtrusive,1
salute,1
not salute,0
obtuse,0
not obtuse,1
salutiferous,1
not salutiferous,0
occlude,0
not occlude,1
salvage,1
not salvage,0
occluded,0
not occluded,1
salvation,1
not salvation,0
occludes,0
not occludes,1
salvationist,1
not salvationist,0
occluding,0
not occluding,1
salve,1
not salve,0
odd,0
not odd,1
samaritan,1
not samaritan,0
odder,0
not odder,1
samskara,1
not samskara,0
oddest,0
not oddest,1
sanative,1
not sanative,0
oddities,0
not oddities,1
sanctification,1
not sanctification,0
oddity,0
not oddity,1
sanctified,1
not sanctified,0
oddly,0
not oddly,1
sanctifier,1
not sanctifier,0
odious,0
not odious,1
sanctify,1
not sanctify,0
odor,0
not odor,1
sanctifying,1
not sanctifying,0
offence,0
not offence,1
sanctimonious,1
not sanctimonious,0
offend,0
not offend,1
sanction,1
not sanction,0
offender,0
not offender,1
sanctioned,1
not sanctioned,0
offending,0
not offending,1
sanctitude,1
not sanctitude,0
offenses,0
not offenses,1
sanctity,1
not sanctity,0
offensive,0
not offensive,1
sanctuary,1
not sanctuary,0
offensively,0
not offensively,1
sanctum,1
not sanctum,0
offensiveness,0
not offensiveness,1
sanctus,1
not sanctus,0
officious,0
not officious,1
sand-pit,1
not sand-pit,0
old,0
not old,1
sandlot,1
not sandlot,0
ominous,0
not ominous,1
sane,1
not sane,0
ominously,0
not ominously,1
sanely,1
not sanely,0
omission,0
not omission,1
saneness,1
not saneness,0
omit,0
not omit,1
sangfroid,1
not sangfroid,0
one-sided,0
not one-sided,1
sanguine,1
not sanguine,0
onerous,0
not onerous,1
sanguinely,1
not sanguinely,0
onerously,0
not onerously,1
sanguineness,1
not sanguineness,0
onslaught,0
not onslaught,1
sanitarily,1
not sanitarily,0
opinionated,0
not opinionated,1
sanitariness,1
not sanitariness,0
opponent,0
not opponent,1
sanitary,1
not sanitary,0
opportunistic,0
not opportunistic,1
sanitize,1
not sanitize,0
oppose,0
not oppose,1
sanity,1
not sanity,0
opposition,0
not opposition,1
santa,1
not santa,0
oppositions,0
not oppositions,1
santa-claus,1
not santa-claus,0
oppress,0
not oppress,1
sap,1
not sap,0
oppression,0
not oppression,1
sapid,1
not sapid,0
oppressive,0
not oppressive,1
sapidity,1
not sapidity,0
oppressively,0
not oppressively,1
sapience,1
not sapience,0
oppressiveness,0
not oppressiveness,1
sapient,1
not sapient,0
oppressors,0
not oppressors,1
sapientia,1
not sapientia,0
ordeal,0
not ordeal,1
sapiential,1
not sapiential,0
orphan,0
not orphan,1
sapiently,1
not sapiently,0
ostracize,0
not ostracize,1
sapling,1
not sapling,0
outbreak,0
not outbreak,1
sardar,1
not sardar,0
outburst,0
not outburst,1
sassy,1
not sassy,0
outbursts,0
not outbursts,1
sate,1
not sate,0
outcast,0
not outcast,1
satiable,1
not satiable,0
outcry,0
not outcry,1
satiate,1
not satiate,0
outlaw,0
not outlaw,1
satiation,1
not satiation,0
outmoded,0
not outmoded,1
satiety,1
not satiety,0
outrage,0
not outrage,1
satisfaction,1
not satisfaction,0
outraged,0
not outraged,1
satisfactorily,1
not satisfactorily,0
outrageous,0
not outrageous,1
satisfactoriness,1
not satisfactoriness,0
outrageously,0
not outrageously,1
satisfactory,1
not satisfactory,0
outrageousness,0
not outrageousness,1
satisfiability,1
not satisfiability,0
outrages,0
not outrages,1
satisfiable,1
not satisfiable,0
outsider,0
not outsider,1
satisfied,1
not satisfied,0
over-acted,0
not over-acted,1
satisfies,1
not satisfies,0
over-awe,0
not over-awe,1
satisfy,1
not satisfy,0
over-balanced,0
not over-balanced,1
satisfying,1
not satisfying,0
over-hyped,0
not over-hyped,1
satisfyingly,1
not satisfyingly,0
over-priced,0
not over-priced,1
satori,1
not satori,0
over-valuation,0
not over-valuation,1
satsang,1
not satsang,0
overact,0
not overact,1
satsanga,1
not satsanga,0
overacted,0
not overacted,1
saturated,1
not saturated,0
overawe,0
not overawe,1
saturnalia,1
not saturnalia,0
overbalance,0
not overbalance,1
saucily,1
not saucily,0
overbalanced,0
not overbalanced,1
sauciness,1
not sauciness,0
overbearing,0
not overbearing,1
saucy,1
not saucy,0
overbearingly,0
not overbearingly,1
sauna,1
not sauna,0
overblown,0
not overblown,1
saunter,1
not saunter,0
overdo,0
not overdo,1
savant,1
not savant,0
overdone,0
not overdone,1
save,1
not save,0
overdue,0
not overdue,1
save-a-packet,1
not save-a-packet,0
overemphasize,0
not overemphasize,1
saver,1
not saver,0
overheat,0
not overheat,1
saving,1
not saving,0
overkill,0
not overkill,1
saving-grace,1
not saving-grace,0
overloaded,0
not overloaded,1
savings,1
not savings,0
overlook,0
not overlook,1
savior,1
not savior,0
overpaid,0
not overpaid,1
saviour,1
not saviour,0
overplay,0
not overplay,1
savoir-faire,1
not savoir-faire,0
overpower,0
not overpower,1
savor,1
not savor,0
overpriced,0
not overpriced,1
savory,1
not savory,0
overrated,0
not overrated,1
savour,1
not savour,0
overreach,0
not overreach,1
savouring,1
not savouring,0
overrun,0
not overrun,1
savoury,1
not savoury,0
overshadow,0
not overshadow,1
savvied,1
not savvied,0
oversight,0
not oversight,1
savvier,1
not savvier,0
oversights,0
not oversights,1
savvies,1
not savvies,0
oversimplification,0
not oversimplification,1
savviest,1
not savviest,0
oversimplified,0
not oversimplified,1
savvy,1
not savvy,0
oversimplify,0
not oversimplify,1
savvying,1
not savvying,0
oversize,0
not oversize,1
say,1
not say,0
overstate,0
not overstate,1
scale-of-god,1
not scale-of-god,0
overstated,0
not overstated,1
scamper,1
not scamper,0
overstatement,0
not overstatement,1
scenic,1
not scenic,0
overstatements,0
not overstatements,1
scherzando,1
not scherzando,0
overstates,0
not overstates,1
scherzo,1
not scherzo,0
overtaxed,0
not overtaxed,1
schmooze,1
not schmooze,0
overtaxoved,0
not overtaxoved,1
scholar,1
not scholar,0
overthrow,0
not overthrow,1
scholarly,1
not scholarly,0
overthrows,0
not overthrows,1
scholarship,1
not scholarship,0
overturn,0
not overturn,1
school,1
not school,0
overweight,0
not overweight,1
schoolmate,1
not schoolmate,0
overwhelm,0
not overwhelm,1
science,1
not science,0
overwhelmed,0
not overwhelmed,1
scientific,1
not scientific,0
overwhelming,0
not overwhelming,1
scintillate,1
not scintillate,0
overwhelmingly,0
not overwhelmingly,1
scintillating,1
not scintillating,0
overwhelms,0
not overwhelms,1
scintillatingly,1
not scintillatingly,0
overzealous,0
not overzealous,1
scintillation,1
not scintillation,0
overzealously,0
not overzealously,1
scintillator,1
not scintillator,0
pain,0
not pain,1
scion,1
not scion,0
painful,0
not painful,1
scope,1
not scope,0
painfully,0
not painfully,1
score,1
not score,0
pains,0
not pains,1
scores,1
not scores,0
pale,0
not pale,1
scot-free,1
not scot-free,0
pales,0
not pales,1
scrappy,1
not scrappy,0
paltry,0
not paltry,1
scream,1
not scream,0
pan,0
not pan,1
screamer,1
not screamer,0
pandemonium,0
not pandemonium,1
script,1
not script,0
pander,0
not pander,1
scripter,1
not scripter,0
pandering,0
not pandering,1
scrummier,1
not scrummier,0
panders,0
not panders,1
scrummiest,1
not scrummiest,0
panic,0
not panic,1
scrummy,1
not scrummy,0
panicked,0
not panicked,1
scrumptious,1
not scrumptious,0
panicking,0
not panicking,1
scrumptiously,1
not scrumptiously,0
panicky,0
not panicky,1
scrumptiousness,1
not scrumptiousness,0
paradoxical,0
not paradoxical,1
scrupulous,1
not scrupulous,0
paradoxically,0
not paradoxically,1
sculp,1
not sculp,0
paralyzed,0
not paralyzed,1
sculptor,1
not sculptor,0
paranoia,0
not paranoia,1
seamless,1
not seamless,0
paranoid,0
not paranoid,1
season,1
not season,0
parasite,0
not parasite,1
seasonable,1
not seasonable,0
pariah,0
not pariah,1
seasoned,1
not seasoned,0
parody,0
not parody,1
seaworthy,1
not seaworthy,0
partiality,0
not partiality,1
secluded,1
not secluded,0
partisan,0
not partisan,1
seclusion,1
not seclusion,0
partisans,0
not partisans,1
second-advent,1
not second-advent,0
passive,0
not passive,1
second-sight,1
not second-sight,0
passiveness,0
not passiveness,1
second-sighted,1
not second-sighted,0
pathetic,0
not pathetic,1
second-wind,1
not second-wind,0
pathetically,0
not pathetically,1
secure,1
not secure,0
patronize,0
not patronize,1
secured,1
not secured,0
paucity,0
not paucity,1
securely,1
not securely,0
pauper,0
not pauper,1
security,1
not security,0
paupers,0
not paupers,1
seductive,1
not seductive,0
payback,0
not payback,1
sedulity-,1
not sedulity-,0
peculiar,0
not peculiar,1
sedulous,1
not sedulous,0
peculiarly,0
not peculiarly,1
sedulously,1
not sedulously,0
pedantic,0
not pedantic,1
sedulously–,1
not sedulously–,0
peeled,0
not peeled,1
sedulousness-,1
not sedulousness-,0
peeve,0
not peeve,1
sedulous–,1
not sedulous–,0
peeved,0
not peeved,1
see-ya,1
not see-ya,0
peevish,0
not peevish,1
seek,1
not seek,0
peevishly,0
not peevishly,1
seeker,1
not seeker,0
penalize,0
not penalize,1
seem,1
not seem,0
penalty,0
not penalty,1
seemly,1
not seemly,0
perfidious,0
not perfidious,1
select,1
not select,0
perfunctory,0
not perfunctory,1
selective,1
not selective,0
peril,0
not peril,1
self-acceptance,1
not self-acceptance,0
perilous,0
not perilous,1
self-affirmation,1
not self-affirmation,0
perilously,0
not perilously,1
self-analysing,1
not self-analysing,0
perish,0
not perish,1
self-analysis-,1
not self-analysis-,0
pernicious,0
not pernicious,1
self-assertive,1
not self-assertive,0
perplex,0
not perplex,1
self-assurance,1
not self-assurance,0
perplexed,0
not perplexed,1
self-assured,1
not self-assured,0
perplexing,0
not perplexing,1
self-awareness,1
not self-awareness,0
perplexity,0
not perplexity,1
self-belief,1
not self-belief,0
persecute,0
not persecute,1
self-compassion,1
not self-compassion,0
persecution,0
not persecution,1
self-confidence,1
not self-confidence,0
pertinacious,0
not pertinacious,1
self-confident,1
not self-confident,0
pertinaciously,0
not pertinaciously,1
self-confident-,1
not self-confident-,0
pertinacity,0
not pertinacity,1
self-confidently,1
not self-confidently,0
perturb,0
not perturb,1
self-confidently-,1
not self-confidently-,0
perturbed,0
not perturbed,1
self-consistency,1
not self-consistency,0
pervasive,0
not pervasive,1
self-consistent,1
not self-consistent,0
perverse,0
not perverse,1
self-control,1
not self-control,0
perversely,0
not perversely,1
self-controlled,1
not self-controlled,0
perversion,0
not perversion,1
self-defence,1
not self-defence,0
perversity,0
not perversity,1
self-defensive,1
not self-defensive,0
pervert,0
not pervert,1
self-determination,1
not self-determination,0
perverted,0
not perverted,1
self-discipline,1
not self-discipline,0
perverts,0
not perverts,1
self-disciplined,1
not self-disciplined,0
pessimism,0
not pessimism,1
self-discovery,1
not self-discovery,0
pessimistic,0
not pessimistic,1
self-esteem,1
not self-esteem,0
pessimistically,0
not pessimistically,1
self-expression,1
not self-expression,0
pest,0
not pest,1
self-forgiveness,1
not self-forgiveness,0
pestilent,0
not pestilent,1
self-fulfilling,1
not self-fulfilling,0
petrified,0
not petrified,1
self-help,1
not self-help,0
petrify,0
not petrify,1
self-kindness,1
not self-kindness,0
pettifog,0
not pettifog,1
self-love,1
not self-love,0
petty,0
not petty,1
self-made,1
not self-made,0
phobia,0
not phobia,1
self-protection,1
not self-protection,0
phobic,0
not phobic,1
self-realisation,1
not self-realisation,0
phony,0
not phony,1
self-realization,1
not self-realization,0
picket,0
not picket,1
self-respect,1
not self-respect,0
picketed,0
not picketed,1
self-sacrifice-,1
not self-sacrifice-,0
picketing,0
not picketing,1
self-sacrificing,1
not self-sacrificing,0
pickets,0
not pickets,1
self-satisfaction,1
not self-satisfaction,0
picky,0
not picky,1
self-starter,1
not self-starter,0
pig,0
not pig,1
self-starting,1
not self-starting,0
pigs,0
not pigs,1
self-sufficiency,1
not self-sufficiency,0
pillage,0
not pillage,1
self-sufficient,1
not self-sufficient,0
pillory,0
not pillory,1
self-sufficient-,1
not self-sufficient-,0
pimple,0
not pimple,1
self-sustained,1
not self-sustained,0
pinch,0
not pinch,1
self-sustaining,1
not self-sustaining,0
pique,0
not pique,1
self-taughtself-worth,1
not self-taughtself-worth,0
pitiable,0
not pitiable,1
selfless,1
not selfless,0
pitiful,0
not pitiful,1
selflessly,1
not selflessly,0
pitifully,0
not pitifully,1
selflessness,1
not selflessness,0
pitiless,0
not pitiless,1
selling-point-,1
not selling-point-,0
pitilessly,0
not pitilessly,1
sensation,1
not sensation,0
pittance,0
not pittance,1
sensational,1
not sensational,0
pity,0
not pity,1
sensationally,1
not sensationally,0
plagiarize,0
not plagiarize,1
sensations,1
not sensations,0
plague,0
not plague,1
sense,1
not sense,0
plain,0
not plain,1
sensibility,1
not sensibility,0
plaything,0
not plaything,1
sensible,1
not sensible,0
plea,0
not plea,1
sensibly,1
not sensibly,0
pleas,0
not pleas,1
sensitive,1
not sensitive,0
plebeian,0
not plebeian,1
sensitively,1
not sensitively,0
plight,0
not plight,1
sensitivity,1
not sensitivity,0
plot,0
not plot,1
