review_id,text,label,platform,date
R1570,บริการเร็ว พนักงานต้อนรับดี,1,youtube,9/15/2020
R1571,ด้านล่างมีร้านอาหารสะดวกมาก,1,youtube,6/13/2023
R1572,พนักงานพูดจาน่ารัก,0,youtube,1/22/2018
R1573,ระบบคีย์การ์ดปลอดภัยดี,1,youtube,8/8/2025
R1574,แม่บ้านน่ารัก ห้องสะอาด,1,youtube,11/25/2020
R1575,เหมาะมากถ้าจะพักใกล้สนามบิน,1,youtube,11/24/2018
R1576,ห้องพักอยู่ใกล้ถนน เสียงดังเล็กน้อย,1,youtube,6/12/2022
R1577,ไม่มีของใช้จำเป็นในห้อง ต้องเตรียมมาเอง,1,youtube,2/22/2024
R1578,ห้องสะอาดดีมาก ราคาสมเหตุสมผล,1,youtube,6/2/2024
R1579,ทำเลใกล้ห้าง เดินได้ในไม่กี่นาที,1,youtube,3/15/2025
R1580,เตียงนุ่ม ผ้าปูสะอาด แอร์เย็น,1,youtube,10/23/2020
R1581,พนักงานพูดดี ยิ้มแย้มเป็นมิตร,1,youtube,5/3/2020
R1582,ไม่มีน้ำร้อนช่วงดึก ต้องแจ้งพนักงาน,1,youtube,4/15/2021
R1583,ห้องเงียบดี แต่บางห้องกลิ่นบุหรี่แรง,1,youtube,12/27/2021
R1584,ใกล้เมเจอร์รังสิต หาของกินง่าย,1,youtube,11/13/2020
R1585,แนะนำให้จองล่วงหน้า ห้องเต็มบ่อย,1,youtube,11/17/2024
R1586,โรงแรมดูใหม่ แต่อุปกรณ์บางอย่างเริ่มเก่า,1,youtube,5/8/2024
R1587,เข้าเช็คอินเร็ว พนักงานพูดภาษาอังกฤษได้,1,youtube,11/15/2023
R1588,อยู่ติดตลาด หาของกินตอนกลางคืนสบายมาก,1,youtube,6/16/2024
R1589,พนักงานต้อนรับสุภาพ มีบริการดี,1,youtube,6/30/2020
R1590,ไม่มีหมอนเสริม ต้องขอเพิ่มตอนเข้าพัก,1,youtube,4/13/2024
R1591,ห้องพักเล็กแต่ดูสะอาดตา,1,youtube,3/24/2024
R1592,มีของใช้พื้นฐานครบ เช่น สบู่ แชมพู,1,youtube,7/9/2024
R1593,ทางเข้าค่อนข้างแคบ รถสวนกันลำบาก,1,youtube,10/21/2022
R1594,มีลิฟต์แต่เก่ามาก ควรปรับปรุง,1,youtube,11/22/2024
R1595,เเนะนำๆๆ,1,youtube,4/30/2021
R1596,โรงแรมติดคลอง วิวสวยนิดหน่อย,1,youtube,7/11/2020
R1597,น้ำในห้องอาบไม่ค่อยแรง,1,youtube,1/11/2024
R1598,ห้องประชุมดี อาหารเบรกโอเค,1,youtube,4/28/2020
R1599,มีร้านสะดวกซื้อใกล้ ๆ เดินไปได้,1,youtube,9/3/2024
R1600,แอร์เย็นฉ่ำ แต่เสียงรบกวนจากภายนอก,1,youtube,7/22/2018
R1601,คุ้มค่ากับราคาที่จ่าย พอใจมาก,1,youtube,12/22/2024
R1602,พนักงานบางคนไม่สุภาพ ควรอบรมเพิ่ม,1,youtube,7/27/2018
R1603,เช็คเอาท์ง่าย ไม่ต้องรอนาน,1,youtube,1/23/2024
R1604,พื้นที่เล็กแต่จัดเป็นระเบียบ,1,youtube,1/8/2022
R1605,ห้องติดถนน เสียงดังแต่สะดวก,1,youtube,11/22/2020
R1606,ไม่มีที่วางกระเป๋า ต้องวางกับพื้น,1,youtube,1/26/2021
R1607,ห้องใหม่ สะอาดดี เหมาะกับคนเดินทาง,1,youtube,1/1/2020
R1608,การตกแต่งภายในเรียบง่าย แต่ใช้งานได้จริง,1,youtube,9/15/2024
R1609,พื้นห้องไม่เรียบ เดินแล้วเสียงดัง,1,youtube,9/11/2019
R1610,มีแผ่นเสียงเรียกเข้าดังตอนเช้า ควรปิดได้,1,youtube,3/12/2021
R1611,พนักงานช่วยเรียกแท็กซี่ให้ด้วย,1,youtube,6/26/2022
R1612,มีที่จอดรถแต่ไม่มีหลังคา,1,youtube,9/6/2020
R1613,รปภ.ดูแลดี รู้สึกปลอดภัย,1,youtube,5/8/2020
R1614,เหมาะกับคนที่มาธุรกิจช่วงสั้น,1,youtube,3/18/2021
R1615,ใกล้ฟิวเจอร์พาร์คแค่ไม่กี่นาที,1,youtube,10/17/2022
R1616,ของใช้ในห้องดูสะอาดใหม่,1,youtube,9/25/2024
